ID,证券简称,Labels
301187,欧圣电气,3
301188,力诺特玻,2
301189,奥尼电子,2
301190,善水科技,2
301191,菲菱科思,3
301192,泰祥股份,2
301193,家联科技,4
301195,北路智控,2
301196,唯科科技,2
301197,工大科雅,7
301198,喜悦智行,4
301199,迈赫股份,2
301200,大族数控,7
301201,诚达药业,2
301202,朗威股份,2
301203,国泰环保,3
301205,联特科技,1
301206,三元生物,2
301207,华兰疫苗,2
301208,中亦科技,3
301209,联合化学,3
301210,金杨股份,2
301211,亨迪药业,3
301212,联盛化学,2
301213,观想科技,3
301215,中汽股份,4
301216,万凯新材,4
301217,铜冠铜箔,4
301218,华是科技,3
301219,腾远钴业,3
301220,亚香股份,4
301221,光庭信息,2
301222,浙江恒威,3
301223,中荣股份,2
301225,恒勃股份,2
301226,祥明智能,2
301227,森鹰窗业,4
301228,实朴检测,7
301229,纽泰格,4
301230,泓博医药,2
301231,荣信文化,3
301232,飞沃科技,7
301233,盛帮股份,2
301234,五洲医疗,2
301235,华康医疗,7
301236,软通动力,7
301237,和顺科技,4
301238,瑞泰新材,2
301239,普瑞眼科,4
301246,宏源药业,2
301248,杰创智能,7
301251,威尔高,3
301252,同星科技,7
301255,通力科技,2
301256,华融化学,4
301257,普蕊斯,3
301258,富士莱,2
301259,艾布鲁,7
301260,格力博,0
301261,恒工精密,4
301262,海看股份,3
301263,泰恩康,2
301265,华新环保,3
301266,宇邦新材,7
301267,华厦眼科,2
301268,铭利达,4
301269,华大九天,1
301270,汉仪股份,2
301272,英华特,2
301273,瑞晨环保,7
301276,嘉曼服饰,2
301277,新天地,2
301278,快可电子,7
301279,金道科技,2
301280,珠城科技,7
301281,科源制药,2
301282,金禄电子,7
301283,聚胶股份,7
301285,鸿日达,4
301286,侨源股份,2
301287,康力源,3
301288,清研环境,2
301289,国缆检测,3
301290,东星医疗,2
301291,明阳电气,7
301292,海科新源,4
301293,三博脑科,2
301295,美硕科技,3
301296,新巨丰,2
301297,富乐德,2
301298,东利机械,2
301299,卓创资讯,2
301300,远翔新材,3
301301,川宁生物,4
301302,华如科技,7
301303,真兰仪表,7
301305,朗坤环境,6
301306,西测测试,7
301307,美利信,4
301308,江波龙,4
301309,万得凯,2
301310,鑫宏业,7
301311,昆船智能,0
301312,智立方,2
301313,凡拓数创,7
301314,科瑞思,2
301315,威士顿,2
301316,慧博云通,7
301317,鑫磊股份,7
301318,维海德,3
301319,唯特偶,7
301320,豪江智能,2
301321,翰博高新,4
301322,绿通科技,2
301323,新莱福,2
301325,曼恩斯特,7
301326,捷邦科技,2
301327,华宝新能,2
301328,维峰电子,3
301329,信音电子,3
301330,熵基科技,2
301331,恩威医药,2
301332,德尔玛,2
301333,诺思格,3
301335,天元宠物,4
301336,趣睡科技,2
301337,亚华电子,3
301338,凯格精机,3
301339,通行宝,0
301345,涛涛车业,3
301348,蓝箭电子,3
301349,信德新材,4
301353,普莱得,3
301355,南王科技,4
301356,天振股份,3
301357,北方长龙,3
301358,湖南裕能,4
301359,东南电子,3
301360,荣旗科技,3
301361,众智科技,2
301362,民爆光电,3
301363,美好医疗,3
301365,矩阵股份,3
301366,一博科技,2
301367,怡和嘉业,2
301368,丰立智能,2
301369,联动科技,3
301370,国科恒泰,7
301371,敷尔佳,3
301372,科净源,7
301373,凌玮科技,2
301376,致欧科技,0
301377,鼎泰高科,2
301378,通达海,2
301379,天山电子,2
301380,挖金客,7
301381,赛维时代,2
301382,蜂助手,6
301383,天键股份,2
301386,未来电器,2
301387,光大同创,7
301388,欣灵电气,2
301389,隆扬电子,3
301390,经纬股份,7
301391,卡莱特,7
301393,昊帆生物,2
301395,仁信新材,2
301396,宏景科技,7
301397,溯联股份,2
301398,星源卓镁,2
301399,英特科技,3
301408,华人健康,0
301413,安培龙,4
301418,协昌科技,2
301419,阿莱德,3
301421,波长光电,2
301428,世纪恒通,2
301429,森泰股份,2
301439,泓淋电力,7
301446,福事特,2
301448,开创电气,3
301456,盘古智能,3
301459,丰茂股份,3
301468,博盈特焊,2
301469,恒达新材,4
301486,致尚科技,2
301487,盟固利,7
301488,豪恩汽电,3
301489,思泉新材,2
301498,乖宝宠物,2
301499,维科精密,2
301500,飞南资源,4
301502,华阳智能,2
301503,智迪科技,7
301505,苏州规划,7
301507,民生健康,3
301508,中机认检,2
301509,金凯生科,3
301510,固高科技,1
301511,德福科技,4
301512,智信精密,3
301515,港通医疗,7
301516,中远通,2
301517,陕西华达,7
301518,长华化学,3
301519,舜禹股份,0
301520,万邦医药,2
301525,儒竞科技,3
301526,国际复材,4
301528,多浦乐,2
301529,福赛科技,7
301533,威马农机,3
301536,星宸科技,2
301538,骏鼎达,2
301539,宏鑫科技,2
301548,崇德科技,3
301550,斯菱股份,3
301551,无线传媒,3
301552,科力装备,2
301555,惠柏新材,7
301558,三态股份,3
301559,中集环科,3
301565,中仑新材,2
301566,达利凯普,3
301567,贝隆精密,2
301568,思泰克,3
301571,国科天成,7
301577,美信科技,2
301578,辰奕智能,2
301580,爱迪特,3
301586,佳力奇,3
301587,中瑞股份,2
301588,美新科技,4
301589,诺瓦星云,2
301591,肯特股份,3
301596,瑞迪智驱,2
301600,慧翰股份,3
301603,乔锋智能,2
301606,绿联科技,3
301607,富特科技,7
301608,博实结,2
301611,珂玛科技,3
301618,长联科技,1
430017,星昊医药,2
430047,诺思兰德,1
430090,同辉信息,1
430139,华岭股份,2
430198,微创光电,7
430300,辰光医疗,4
430418,苏轴股份,2
430425,乐创技术,3
430476,海能技术,2
430478,峆一药业,2
430489,佳先股份,4
430510,丰光精密,4
430556,雅达股份,7
430564,天润科技,7
430685,新芝生物,3
430718,合肥高科,7
600000,浦发银行,0
600004,白云机场,4
600006,东风股份,7
600007,中国国贸,3
600008,首创环保,6
600009,上海机场,4
600010,包钢股份,5
600011,华能国际,4
600012,皖通高速,6
600015,华夏银行,0
600016,民生银行,0
600017,日照港,4
600018,上港集团,4
600019,宝钢股份,4
600020,中原高速,6
600021,上海电力,4
600022,山东钢铁,4
600023,浙能电力,4
600025,华能水电,4
600026,中远海能,4
600027,华电国际,4
600028,中国石化,9
600029,南方航空,4
600030,中信证券,0
600031,三一重工,7
600032,浙江新能,4
600033,福建高速,4
600035,楚天高速,6
600036,招商银行,0
600037,歌华有线,3
600038,中直股份,0
600039,四川路桥,0
600048,保利发展,0
600050,中国联通,0
600051,宁波联合,0
600052,东望时代,2
600053,九鼎投资,2
600054,黄山旅游,2
600055,万东医疗,3
600056,中国医药,7
600057,厦门象屿,0
600058,五矿发展,7
600059,古越龙山,3
600060,海信视像,7
600061,国投资本,0
600062,华润双鹤,2
600063,皖维高新,4
600064,南京高科,0
600066,宇通客车,2
600067,冠城大通,0
600070,*ST 富润,7
600071,凤凰光学,1
600072,中船科技,0
600073,光明肉业,0
600075,新疆天业,4
600076,康欣新材,6
600078,澄星股份,4
600079,人福医药,7
600080,金花股份,2
600081,东风科技,0
600082,海泰发展,0
600083,*ST 博信,4
600084,中信尼雅,5
600085,同仁堂,3
600088,中视传媒,1
600089,特变电工,4
600094,大名城,0
600095,湘财股份,3
600096,云天化,4
600097,开创国际,4
600098,广州发展,4
600099,林海股份,7
600100,同方股份,0
600101,明星电力,2
600103,青山纸业,4
600104,上汽集团,0
600105,永鼎股份,4
600106,重庆路桥,4
600107,美尔雅,2
600108,亚盛集团,6
600109,国金证券,0
600110,诺德股份,4
600111,北方稀土,2
600113,浙江东日,2
600114,东睦股份,4
600115,中国东航,4
600116,三峡水利,4
600117,西宁特钢,4
600118,中国卫星,2
600119,长江投资,1
600120,浙江东方,0
600121,郑州煤电,4
600123,兰花科创,4
600125,铁龙物流,4
600126,杭钢股份,0
600127,金健米业,4
600128,苏豪弘业,0
600129,太极集团,4
600130,波导股份,3
600131,国网信通,7
600132,重庆啤酒,2
600133,东湖高新,0
600135,乐凯胶片,2
600136,ST 明诚,1
600137,浪莎股份,3
600138,中青旅,4
600141,兴发集团,4
600143,金发科技,4
600148,长春一东,7
600149,廊坊发展,2
600150,中国船舶,0
600151,航天机电,4
600152,维科技术,2
600153,建发股份,0
600155,华创云信,0
600156,华升股份,4
600157,永泰能源,6
600158,中体产业,3
600159,大龙地产,0
600160,巨化股份,2
600161,天坛生物,2
600162,香江控股,0
600163,中闽能源,4
600166,福田汽车,0
600167,联美控股,3
600168,武汉控股,4
600169,太原重工,0
600170,上海建工,0
600171,上海贝岭,1
600172,黄河旋风,4
600173,卧龙地产,0
600176,中国巨石,4
600177,雅戈尔,0
600178,东安动力,5
600179,安通控股,4
600180,瑞茂通,7
600182,S 佳通,7
600183,生益科技,2
600184,光电股份,7
600185,格力地产,0
600186,莲花控股,2
600187,国中水务,6
600188,兖矿能源,4
600191,华资实业,2
600192,长城电工,7
600193,创兴资源,7
600195,中牧股份,4
600196,复星医药,4
600197,伊力特,2
600198,大唐电信,7
600199,金种子酒,2
600200,江苏吴中,7
600201,生物股份,2
600202,哈空调,7
600203,福日电子,7
600207,安彩高科,4
600208,衢州发展,0
600211,西藏药业,2
600212,绿能慧充,7
600215,派斯林,0
600216,浙江医药,2
600217,中再资环,7
600218,全柴动力,7
600219,南山铝业,2
600221,海航控股,4
600222,太龙药业,7
600223,福瑞达,3
600225,卓朗科技,4
600226,亨通股份,2
600227,赤天化,4
600228,返利科技,3
600229,城市传媒,3
600230,沧州大化,4
600231,凌钢股份,4
600232,金鹰股份,7
600233,圆通速递,2
600234,*ST 科新,7
600235,民丰特纸,4
600236,桂冠电力,4
600237,铜峰电子,2
600238,海南椰岛,1
600239,云南城投,0
600241,时代万恒,2
600243,青海华鼎,2
600246,万通发展,2
600248,陕建股份,7
600249,两面针,3
600250,南京商旅,2
600251,冠农股份,4
600252,中恒集团,3
600255,鑫科材料,4
600256,广汇能源,4
600257,大湖股份,4
600258,首旅酒店,4
600259,广晟有色,4
600261,阳光照明,2
600262,北方股份,0
600265,景谷林业,4
600266,城建发展,0
600267,海正药业,4
600268,国电南自,7
600269,赣粤高速,4
600271,航天信息,3
600272,开开实业,7
600273,嘉化能源,2
600276,恒瑞医药,1
600278,东方创业,0
600279,重庆港,4
600280,中央商场,4
600281,华阳新材,4
600282,南钢股份,4
600283,钱江水利,4
600284,浦东建设,0
600285,羚锐制药,2
600287,ST 舜天,0
600289,*ST 信通,3
600292,远达环保,4
600293,三峡新材,4
600295,鄂尔多斯,4
600298,安琪酵母,4
600299,安迪苏,4
600300,维维股份,2
600301,华锡有色,6
600302,标准股份,7
600303,ST 曙光,4
600305,恒顺醋业,2
600307,酒钢宏兴,4
600308,华泰股份,4
600309,万华化学,4
600310,广西能源,4
600312,平高电气,7
600313,农发种业,2
600315,上海家化,2
600316,洪都航空,7
600318,新力金融,0
600319,亚星化学,4
600320,振华重工,0
600322,津投城开,0
600323,瀚蓝环境,6
600325,华发股份,0
600326,西藏天路,4
600327,大东方,0
600328,中盐化工,4
600329,达仁堂,2
600331,宏达股份,1
600332,白云山,0
600333,长春燃气,4
600335,国机汽车,0
600336,澳柯玛,7
600337,美克家居,4
600338,西藏珠峰,2
600339,中油工程,0
600340,华夏幸福,0
600343,航天动力,7
600345,长江通信,2
600346,恒力石化,4
600348,华阳股份,4
600350,山东高速,6
600351,亚宝药业,2
600352,浙江龙盛,0
600353,旭光电子,7
600354,敦煌种业,3
600355,精伦电子,1
600356,恒丰纸业,4
600358,国旅联合,1
600359,新农开发,2
600360,ST 华微,4
600361,创新新材,4
600362,江西铜业,0
600363,联创光电,2
600365,ST 通葡,7
600366,宁波韵升,7
600367,红星发展,2
600368,五洲交通,4
600369,西南证券,0
600370,三房巷,4
600371,万向德农,3
600372,中航机载,7
600373,中文传媒,0
600376,首开股份,0
600377,宁沪高速,6
600378,昊华科技,4
600379,宝光股份,7
600380,健康元,3
600381,ST 春天,2
600382,广东明珠,2
600383,金地集团,0
600386,北巴传媒,4
600387,*ST 海越,0
600388,龙净环保,0
600389,江山股份,2
600390,五矿资本,0
600391,航发科技,7
600395,盘江股份,4
600396,华电辽能,4
600397,安源煤业,4
600398,海澜之家,2
600399,抚顺特钢,4
600400,红豆股份,2
600403,大有能源,4
600405,动力源,7
600406,国电南瑞,7
600408,安泰集团,4
600409,三友化工,4
600410,华胜天成,0
600415,小商品城,2
600416,湘电股份,7
600418,江淮汽车,0
600419,天润乳业,4
600420,国药现代,2
600421,华嵘控股,1
600422,昆药集团,7
600423,柳化股份,3
600425,青松建化,4
600426,华鲁恒升,4
600428,中远海特,4
600429,三元股份,4
600433,冠豪高新,4
600435,北方导航,7
600436,片仔癀,1
600438,通威股份,4
600439,瑞贝卡,4
600444,国机通用,3
600446,金证股份,3
600448,华纺股份,4
600449,宁夏建材,4
600452,涪陵电力,3
600455,博通股份,2
600456,宝钛股份,7
600458,时代新材,7
600459,贵研铂业,0
600460,士兰微,4
600461,洪城环境,6
600463,空港股份,7
600467,好当家,4
600468,百利电气,7
600469,风神股份,4
600470,六国化工,4
600476,湘邮科技,7
600477,杭萧钢构,0
600478,科力远,4
600479,千金药业,3
600480,凌云股份,7
600481,双良节能,4
600482,中国动力,0
600483,福能股份,4
600486,扬农化工,2
600487,亨通光电,7
600488,津药药业,4
600489,中金黄金,4
600490,鹏欣资源,4
600491,龙元建设,0
600493,凤竹纺织,4
600495,晋西车轴,2
600496,精工钢构,0
600497,驰宏锌锗,6
600498,烽火通信,7
600499,科达制造,4
600500,中化国际,4
600501,航天晨光,7
600502,安徽建工,0
600503,华丽家族,2
600505,西昌电力,4
600506,统一股份,7
600507,方大特钢,0
600508,上海能源,4
600509,天富能源,4
600510,黑牡丹,0
600511,国药股份,7
600512,腾达建设,0
600513,联环药业,4
600515,海南机场,4
600516,方大炭素,3
600517,国网英大,0
600518,康美药业,2
600519,贵州茅台,1
600520,文一科技,1
600521,华海药业,4
600522,中天科技,7
600523,贵航股份,7
600525,长园集团,0
600526,菲达环保,6
600527,江南高纤,2
600528,中铁工业,0
600529,山东药玻,2
600530,交大昂立,1
600531,豫光金铅,4
600533,栖霞建设,0
600535,天士力,2
600536,中国软件,1
600537,亿晶光电,4
600538,国发股份,2
600539,狮头股份,2
600540,新赛股份,4
600543,莫高股份,2
600545,卓郎智能,7
600546,山煤国际,4
600547,山东黄金,6
600548,深高速,6
600549,厦门钨业,4
600550,保变电气,7
600551,时代出版,3
600552,凯盛科技,4
600556,天下秀,7
600557,康缘药业,2
600558,大西洋,2
600559,老白干酒,2
600560,金自天正,7
600561,江西长运,4
600562,国睿科技,7
600563,法拉电子,1
600566,济川药业,3
600567,山鹰国际,4
600568,ST 中珠,2
600569,安阳钢铁,0
600570,恒生电子,1
600571,信雅达,1
600572,康恩贝,2
600573,惠泉啤酒,2
600575,淮河能源,4
600576,祥源文旅,6
600577,精达股份,7
600578,京能电力,4
600579,克劳斯,0
600580,卧龙电驱,7
600581,八一钢铁,4
600582,天地科技,7
600583,海油工程,0
600584,长电科技,4
600585,海螺水泥,4
600586,金晶科技,4
600587,新华医疗,2
600588,用友网络,7
600589,广东榕泰,1
600590,泰豪科技,0
600592,龙溪股份,2
600593,大连圣亚,4
600594,益佰制药,4
600595,中孚实业,4
600596,新安股份,4
600597,光明乳业,4
600598,北大荒,3
600599,ST 熊猫,3
600600,青岛啤酒,2
600601,方正科技,2
600602,云赛智联,2
600603,ST 广物,4
600604,市北高新,0
600605,汇通能源,3
600606,绿地控股,0
600608,ST 沪科,1
600609,金杯汽车,3
600610,中毅达,1
600611,大众交通,0
600612,老凤祥,3
600613,神奇制药,2
600615,丰华股份,2
600616,金枫酒业,2
600617,国新能源,4
600618,氯碱化工,2
600619,海立股份,0
600620,天宸股份,2
600621,华鑫股份,0
600622,光大嘉宝,0
600623,华谊集团,0
600624,复旦复华,4
600626,申达股份,4
600628,新世界,4
600629,华建集团,0
600630,龙头股份,1
600633,浙数文化,2
600635,大众公用,4
600636,国新文化,3
600637,东方明珠,0
600638,新黄浦,0
600639,浦东金桥,0
600640,国脉文化,2
600641,万业企业,2
600642,申能股份,4
600643,爱建集团,4
600644,乐山电力,4
600645,中源协和,3
600648,外高桥,0
600649,城投控股,0
600650,锦江在线,3
600651,飞乐音响,2
600653,申华控股,4
600654,中安科,7
600655,豫园股份,0
600657,信达地产,0
600658,电子城,0
600660,福耀玻璃,2
600661,昂立教育,1
600662,外服控股,3
600663,陆家嘴,0
600664,哈药股份,7
600665,天地源,0
600666,奥瑞德,4
600667,太极实业,0
600668,尖峰集团,4
600671,ST 目药,4
600673,东阳光,4
600674,川投能源,4
600675,中华企业,0
600676,交运股份,3
600678,四川金顶,4
600679,上海凤凰,2
600681,百川能源,4
600682,南京新百,0
600683,京投发展,0
600684,珠江股份,7
600685,中船防务,0
600686,金龙汽车,0
600688,上海石化,0
600689,上海三毛,2
600690,海尔智家,0
600691,阳煤化工,4
600692,亚通股份,0
600693,东百集团,0
600694,大商股份,0
600696,岩石股份,0
600697,欧亚集团,4
600698,湖南天雁,5
600699,均胜电子,0
600702,舍得酒业,2
600703,三安光电,4
600704,物产中大,0
600705,中航产融,0
600707,彩虹股份,4
600708,光明地产,0
600710,苏美达,0
600711,ST 盛屯,4
600712,南宁百货,4
600713,南京医药,7
600714,金瑞矿业,3
600716,凤凰股份,0
600717,天津港,4
600718,东软集团,0
600719,大连热电,4
600720,中交设计,7
600721,百花医药,2
600722,金牛化工,3
600724,宁波富达,2
600725,云维股份,1
600726,华电能源,4
600727,鲁北化工,4
600728,佳都科技,7
600729,重庆百货,0
600730,中国高科,3
600731,湖南海利,2
600732,爱旭股份,4
600733,北汽蓝谷,7
600734,实达集团,1
600735,新华锦,3
600736,苏州高新,0
600737,中粮糖业,2
600738,丽尚国潮,2
600739,辽宁成大,0
600740,山西焦化,4
600741,华域汽车,0
600742,一汽富维,0
600743,华远地产,0
600744,华银电力,4
600745,闻泰科技,0
600746,江苏索普,2
600748,上实发展,0
600749,西藏旅游,6
600750,江中药业,2
600751,海航科技,3
600753,庚星股份,1
600754,锦江酒店,0
600755,厦门国贸,0
600756,浪潮软件,7
600757,长江传媒,2
600758,辽宁能源,4
600759,洲际油气,0
600760,中航沈飞,7
600761,安徽合力,2
600763,通策医疗,1
600764,中国海防,7
600765,中航重机,7
600768,宁波富邦,2
600769,祥龙电业,1
600770,综艺股份,4
600771,广誉远,1
600773,西藏城投,0
600774,汉商集团,4
600775,南京熊猫,7
600776,东方通信,2
600777,ST 新潮,0
600778,友好集团,4
600779,水井坊,2
600780,通宝能源,2
600782,新钢股份,0
600783,鲁信创投,4
600784,鲁银投资,4
600785,新华百货,4
600787,中储股份,0
600789,鲁抗医药,4
600790,轻纺城,0
600791,京能置业,0
600792,云煤能源,7
600793,宜宾纸业,4
600794,保税科技,2
600795,国电电力,4
600796,钱江生化,6
600797,浙大网新,7
600798,宁波海运,6
600800,渤海化学,4
600802,福建水泥,4
600803,新奥股份,4
600804,*ST 鹏博,4
600805,悦达投资,4
600807,济南高新,7
600808,马钢股份,4
600809,山西汾酒,1
600810,神马股份,0
600811,东方集团,0
600812,华北制药,4
600814,杭州解百,0
600815,厦工股份,2
600816,建元信托,2
600817,宇通重工,7
600818,中路股份,1
600819,耀皮玻璃,4
600820,隧道股份,0
600821,金开新能,4
600822,上海物贸,3
600824,益民集团,3
600825,新华传媒,3
600826,兰生股份,2
600827,百联股份,0
600828,茂业商业,4
600829,人民同泰,7
600831,ST 广网,4
600833,第一医药,2
600834,申通地铁,2
600835,上海机电,0
600837,海通证券,0
600838,上海九百,3
600839,四川长虹,0
600841,动力新科,0
600844,丹化科技,4
600845,宝信软件,1
600846,同济科技,0
600847,万里股份,2
600848,上海临港,0
600850,电科数字,7
600851,海欣股份,2
600853,龙建股份,0
600854,春兰股份,3
600855,航天长峰,7
600857,宁波中百,3
600859,王府井,0
600860,京城股份,4
600861,北京人力,3
600862,中航高科,7
600863,内蒙华电,4
600864,哈投股份,0
600865,百大集团,2
600866,星湖科技,4
600867,通化东宝,2
600868,梅雁吉祥,4
600869,远东股份,7
600871,石化油服,0
600872,中炬高新,2
600873,梅花生物,4
600874,创业环保,6
600875,东方电气,0
600876,凯盛新能,4
600877,电科芯片,1
600879,航天电子,0
600880,博瑞传播,2
600881,亚泰集团,0
600882,妙可蓝多,4
600883,博闻科技,2
600884,杉杉股份,4
600885,宏发股份,7
600886,国投电力,4
600887,伊利股份,4
600888,新疆众和,4
600889,南京化纤,4
600892,大晟文化,1
600893,航发动力,7
600894,广日股份,3
600895,张江高科,0
600897,厦门空港,2
600900,长江电力,4
600901,江苏金租,0
600903,贵州燃气,4
600905,三峡能源,4
600906,财达证券,0
600908,无锡银行,0
600909,华安证券,0
600916,中国黄金,3
600917,重庆燃气,4
600918,中泰证券,0
600919,江苏银行,0
600925,苏能股份,4
600926,杭州银行,0
600927,永安期货,0
600928,西安银行,0
600929,雪天盐业,2
600933,爱柯迪,4
600935,华塑股份,4
600936,广西广电,4
600938,中国海油,0
600939,重庆建工,0
600941,中国移动,0
600955,维远股份,4
600956,新天绿能,4
600958,东方证券,0
600959,江苏有线,4
600960,渤海汽车,4
600961,株冶集团,4
600962,国投中鲁,4
600963,岳阳林纸,4
600965,福成股份,2
600966,博汇纸业,4
600967,内蒙一机,0
600968,海油发展,2
600969,郴电国际,4
600970,中材国际,0
600973,宝胜股份,7
600975,新五丰,4
600976,健民集团,2
600977,中国电影,3
600979,广安爱众,4
600980,北矿科技,2
600981,汇鸿集团,0
600982,宁波能源,4
600983,惠而浦,3
600984,建设机械,4
600985,淮北矿业,4
600986,浙文互联,7
600988,赤峰黄金,6
600989,宝丰能源,4
600990,四创电子,7
600992,贵绳股份,7
600993,马应龙,3
600995,南网储能,4
600996,贵广网络,4
600997,开滦股份,4
600998,九州通,7
600999,招商证券,0
601000,唐山港,2
601001,晋控煤业,3
601002,晋亿实业,2
601003,柳钢股份,4
601005,重庆钢铁,4
601006,大秦铁路,4
601007,金陵饭店,4
601008,连云港,4
601009,南京银行,0
601010,文峰股份,4
601011,宝泰隆,0
601012,隆基绿能,0
601015,陕西黑猫,4
601016,节能风电,4
601018,宁波港,4
601019,山东出版,3
601020,华钰矿业,6
601021,春秋航空,4
601022,宁波远洋,4
601028,玉龙股份,7
601033,永兴股份,4
601038,一拖股份,2
601058,赛轮轮胎,2
601059,信达证券,0
601061,中信金属,0
601065,江盐集团,2
601066,中信建投,0
601068,中铝国际,7
601069,西部黄金,6
601077,渝农商行,0
601083,锦江航运,3
601086,国芳集团,3
601088,中国神华,2
601089,福元医药,2
601096,宏盛华源,7
601098,中南传媒,3
601099,太平洋,3
601100,恒立液压,1
601101,昊华能源,6
601106,中国一重,0
601107,四川成渝,6
601108,财通证券,0
601111,中国国航,4
601113,华鼎股份,4
601116,三江购物,2
601117,中国化学,0
601118,海南橡胶,0
601121,宝地矿业,6
601126,四方股份,3
601127,赛力斯,0
601128,常熟银行,0
601133,柏诚股份,0
601136,首创证券,0
601137,博威合金,4
601138,工业富联,7
601139,深圳燃气,4
601155,新城控股,0
601156,东航物流,3
601158,重庆水务,4
601162,天风证券,0
601163,三角轮胎,2
601166,兴业银行,0
601168,西部矿业,4
601169,北京银行,0
601177,杭齿前进,4
601179,中国西电,7
601186,中国铁建,0
601187,厦门银行,0
601188,龙江交通,2
601198,东兴证券,0
601199,江南水务,4
601200,上海环境,6
601208,东材科技,4
601211,国泰君安,0
601212,白银有色,4
601216,君正集团,4
601218,吉鑫科技,4
601222,林洋能源,4
601225,陕西煤业,2
601226,华电重工,7
601228,广州港,4
601229,上海银行,0
601231,环旭电子,7
601233,桐昆股份,4
601236,红塔证券,0
601238,广汽集团,0
601279,英利汽车,4
601288,农业银行,9
601298,青岛港,4
601311,骆驼股份,4
601318,中国平安,9
601319,中国人保,0
601326,秦港股份,4
601330,绿色动力,6
601333,广深铁路,4
601336,新华保险,0
601339,百隆东方,4
601360,三六零,2
601366,利群股份,4
601368,绿城水务,4
601369,陕鼓动力,0
601375,中原证券,0
601377,兴业证券,0
601388,怡球资源,4
601390,中国中铁,0
601398,工商银行,9
601399,国机重装,0
601456,国联证券,0
601500,通用股份,4
601512,中新集团,0
601515,东峰集团,4
601518,吉林高速,2
601519,大智慧,1
601528,瑞丰银行,0
601555,东吴证券,0
601566,九牧王,2
601567,三星医疗,2
601568,北元集团,3
601577,长沙银行,0
601579,会稽山,2
601588,北辰实业,0
601595,上海电影,1
601598,中国外运,0
601599,浙文影业,7
601600,中国铝业,4
601601,中国太保,0
601606,长城军工,7
601607,上海医药,7
601608,中信重工,7
601609,金田股份,4
601611,中国核建,0
601615,明阳智能,0
601616,广电电气,2
601618,中国中冶,0
601619,嘉泽新能,4
601628,中国人寿,0
601633,长城汽车,0
601636,旗滨集团,4
601658,邮储银行,9
601665,齐鲁银行,0
601666,平煤股份,4
601668,中国建筑,9
601669,中国电建,0
601677,明泰铝业,2
601678,滨化股份,4
601686,友发集团,0
601688,华泰证券,0
601689,拓普集团,2
601696,中银证券,3
601698,中国卫通,2
601699,潞安环能,6
601700,风范股份,0
601702,华峰铝业,2
601718,际华集团,0
601727,上海电气,0
601728,中国电信,4
601766,中国中车,0
601777,力帆科技,0
601778,晶科科技,4
601788,光大证券,0
601789,宁波建工,0
601798,蓝科高新,7
601799,星宇股份,7
601800,中国交建,0
601801,皖新传媒,0
601808,中海油服,4
601811,新华文轩,3
601816,京沪高铁,4
601818,光大银行,0
601825,沪农商行,0
601827,三峰环境,6
601828,美凯龙,0
601838,成都银行,0
601857,中国石油,9
601858,中国科传,2
601860,紫金银行,0
601865,福莱特,4
601866,中远海发,4
601868,中国能建,0
601869,长飞光纤,4
601872,招商轮船,4
601877,正泰电器,0
601878,浙商证券,0
601880,辽港股份,4
601881,中国银河,0
601882,海天精工,2
601886,江河集团,7
601888,中国中免,3
601890,亚星锚链,3
601898,中煤能源,4
601899,紫金矿业,4
601900,南方传媒,0
601901,方正证券,0
601908,京运通,4
601916,浙商银行,0
601918,新集能源,4
601919,中远海控,3
601921,浙版传媒,0
601928,凤凰传媒,2
601929,吉视传媒,4
601933,永辉超市,0
601939,建设银行,9
601949,中国出版,0
601952,苏垦农发,4
601956,东贝集团,7
601958,金钼股份,2
601963,重庆银行,0
601965,中国汽研,2
601966,玲珑轮胎,4
601968,宝钢包装,4
601969,海南矿业,2
601975,招商南油,3
601985,中国核电,4
601988,中国银行,9
601989,中国重工,0
601990,南京证券,0
601991,大唐发电,4
601992,金隅集团,0
601995,中金公司,0
601996,丰林集团,4
601997,贵阳银行,0
601998,中信银行,0
601999,出版传媒,7
603000,人民网,1
603001,奥康国际,0
603002,宏昌电子,3
603003,*ST 龙宇,4
603004,鼎龙科技,3
603005,晶方科技,3
603006,联明股份,2
603007,*ST 花王,0
603008,喜临门,4
603009,北特科技,4
603010,万盛股份,4
603011,合锻智能,7
603012,创力集团,7
603013,亚普股份,3
603015,弘讯科技,4
603016,新宏泰,2
603017,中衡设计,7
603018,华设集团,7
603019,中科曙光,2
603020,爱普股份,2
603021,山东华鹏,4
603022,新通联,2
603023,*ST 威帝,3
603025,大豪科技,1
603026,石大胜华,4
603027,千禾味业,3
603028,赛福天,4
603029,天鹅股份,0
603030,全筑股份,7
603031,安孚科技,2
603032,德新科技,2
603033,三维股份,4
603035,常熟汽饰,7
603036,如通股份,2
603037,凯众股份,2
603038,华立股份,4
603039,泛微网络,2
603040,新坐标,2
603041,美思德,2
603042,华脉科技,7
603043,广州酒家,2
603045,福达合金,4
603048,浙江黎明,2
603051,鹿山新材,7
603052,可川科技,3
603053,成都燃气,2
603055,台华新材,4
603056,德邦股份,7
603057,紫燕食品,2
603058,永吉股份,2
603059,倍加洁,4
603060,国检集团,4
603061,金海通,3
603062,麦加芯彩,7
603063,禾望电气,7
603065,宿迁联盛,4
603066,音飞储存,7
603067,振华股份,4
